ID,Year,Mnth,Day,Flow0,SYM
13340000,1987,6,30,3270.0,A
13340000,1987,7,1,3120.0,A
13340000,1987,7,2,3030.0,A
13340000,1987,7,3,3030.0,A
13340000,1987,7,4,2920.0,A
13340000,1987,7,5,2790.0,A
13340000,1987,7,6,2760.0,A
13340000,1987,7,7,2710.0,A
13340000,1987,7,8,2620.0,A
13340000,1987,7,9,2520.0,A
13340000,1987,7,10,2500.0,A
13340000,1987,7,11,3260.0,A
13340000,1987,7,12,3220.0,A
13340000,1987,7,13,2710.0,A
13340000,1987,7,14,2460.0,A
13340000,1987,7,15,2310.0,A
13340000,1987,7,16,2180.0,A
13340000,1987,7,17,2080.0,A
13340000,1987,7,18,2300.0,A
13340000,1987,7,19,3100.0,A
13340000,1987,7,20,3240.0,A
13340000,1987,7,21,2660.0,A
13340000,1987,7,22,2500.0,A
13340000,1987,7,23,2860.0,A
13340000,1987,7,24,2720.0,A
13340000,1987,7,25,2400.0,A
13340000,1987,7,26,2200.0,A
13340000,1987,7,27,2060.0,A
13340000,1987,7,28,1950.0,A
13340000,1987,7,29,1880.0,A
13340000,1987,7,30,1920.0,A
13340000,1987,7,31,1870.0,A
13340000,1987,8,1,1780.0,A
13340000,1987,8,2,1720.0,A
13340000,1987,8,3,1630.0,A
13340000,1987,8,4,1570.0,A
13340000,1987,8,5,1520.0,A
13340000,1987,8,6,1470.0,A
13340000,1987,8,7,1420.0,A
13340000,1987,8,8,1410.0,A
13340000,1987,8,9,1390.0,A
13340000,1987,8,10,1350.0,A
13340000,1987,8,11,1300.0,A
13340000,1987,8,12,1270.0,A
13340000,1987,8,13,1240.0,A
13340000,1987,8,14,1250.0,A
13340000,1987,8,15,1450.0,A
13340000,1987,8,16,1780.0,A
13340000,1987,8,17,1840.0,A
13340000,1987,8,18,1680.0,A
13340000,1987,8,19,1460.0,A
13340000,1987,8,20,1330.0,A
13340000,1987,8,21,1260.0,A
13340000,1987,8,22,1200.0,A
13340000,1987,8,23,1150.0,A
13340000,1987,8,24,1130.0,A
13340000,1987,8,25,1230.0,A
13340000,1987,8,26,1350.0,A
13340000,1987,8,27,1320.0,A
13340000,1987,8,28,1210.0,A
13340000,1987,8,29,1130.0,A
13340000,1987,8,30,1080.0,A
13340000,1987,8,31,1030.0,A
13340000,1987,9,1,996.0,A
13340000,1987,9,2,962.0,A
13340000,1987,9,3,923.0,A
13340000,1987,9,4,912.0,A
13340000,1987,9,5,910.0,A
13340000,1987,9,6,896.0,A
13340000,1987,9,7,890.0,A
13340000,1987,9,8,890.0,A
13340000,1987,9,9,874.0,A
13340000,1987,9,10,869.0,A
13340000,1987,9,11,845.0,A
13340000,1987,9,12,832.0,A
13340000,1987,9,13,817.0,A
13340000,1987,9,14,801.0,A
13340000,1987,9,15,781.0,A
13340000,1987,9,16,780.0,A
13340000,1987,9,17,789.0,A
13340000,1987,9,18,820.0,A
13340000,1987,9,19,830.0,A
13340000,1987,9,20,828.0,A
13340000,1987,9,21,812.0,A
13340000,1987,9,22,800.0,A
13340000,1987,9,23,787.0,A
13340000,1987,9,24,772.0,A
13340000,1987,9,25,763.0,A
13340000,1987,9,26,763.0,A
13340000,1987,9,27,860.0,A
13340000,1987,9,28,1010.0,A
13340000,1987,9,29,1020.0,A
13340000,1987,9,30,968.0,A
13340000,1987,10,1,952.0,A
13340000,1987,10,2,922.0,A
13340000,1987,10,3,890.0,A
13340000,1987,10,4,880.0,A
13340000,1987,10,5,853.0,A
13340000,1987,10,6,843.0,A
13340000,1987,10,7,840.0,A
13340000,1987,10,8,840.0,A
13340000,1987,10,9,840.0,A
13340000,1987,10,10,824.0,A
13340000,1987,10,11,810.0,A:e
13340000,1987,10,12,810.0,A:e
13340000,1987,10,13,815.0,A:e
13340000,1987,10,14,815.0,A:e
13340000,1987,10,15,820.0,A:e
13340000,1987,10,16,830.0,A:e
13340000,1987,10,17,830.0,A:e
13340000,1987,10,18,820.0,A:e
13340000,1987,10,19,820.0,A:e
13340000,1987,10,20,810.0,A:e
13340000,1987,10,21,800.0,A:e
13340000,1987,10,22,810.0,A:e
13340000,1987,10,23,820.0,A:e
13340000,1987,10,24,820.0,A:e
13340000,1987,10,25,820.0,A:e
13340000,1987,10,26,820.0,A:e
13340000,1987,10,27,820.0,A:e
13340000,1987,10,28,828.0,A
13340000,1987,10,29,810.0,A
13340000,1987,10,30,799.0,A
13340000,1987,10,31,799.0,A
13340000,1987,11,1,799.0,A
13340000,1987,11,2,805.0,A
13340000,1987,11,3,837.0,A
13340000,1987,11,4,885.0,A
13340000,1987,11,5,888.0,A
13340000,1987,11,6,867.0,A
13340000,1987,11,7,851.0,A
13340000,1987,11,8,836.0,A
13340000,1987,11,9,830.0,A
13340000,1987,11,10,828.0,A
13340000,1987,11,11,817.0,A
13340000,1987,11,12,851.0,A
13340000,1987,11,13,974.0,A
13340000,1987,11,14,1350.0,A
13340000,1987,11,15,1800.0,A
13340000,1987,11,16,1470.0,A
13340000,1987,11,17,1250.0,A
13340000,1987,11,18,1080.0,A
13340000,1987,11,19,962.0,A
13340000,1987,11,20,929.0,A
13340000,1987,11,21,964.0,A
13340000,1987,11,22,1110.0,A
13340000,1987,11,23,1180.0,A
13340000,1987,11,24,1220.0,A
13340000,1987,11,25,1190.0,A
13340000,1987,11,26,1150.0,A
13340000,1987,11,27,1080.0,A
13340000,1987,11,28,1010.0,A
13340000,1987,11,29,945.0,A
13340000,1987,11,30,802.0,A
13340000,1987,12,1,682.0,A
13340000,1987,12,2,914.0,A
13340000,1987,12,3,1460.0,A
13340000,1987,12,4,1750.0,A
13340000,1987,12,5,1630.0,A
13340000,1987,12,6,1520.0,A
13340000,1987,12,7,1650.0,A
13340000,1987,12,8,2240.0,A
13340000,1987,12,9,1750.0,A
13340000,1987,12,10,1620.0,A
13340000,1987,12,11,2480.0,A
13340000,1987,12,12,2150.0,A
13340000,1987,12,13,1600.0,A
13340000,1987,12,14,1250.0,A
13340000,1987,12,15,1030.0,A
13340000,1987,12,16,998.0,A
13340000,1987,12,17,1110.0,A
13340000,1987,12,18,1310.0,A
13340000,1987,12,19,1310.0,A
13340000,1987,12,20,1050.0,A
13340000,1987,12,21,833.0,A
13340000,1987,12,22,1060.0,A
13340000,1987,12,23,1180.0,A
13340000,1987,12,24,1170.0,A
13340000,1987,12,25,903.0,A
13340000,1987,12,26,824.0,A
13340000,1987,12,27,776.0,A
13340000,1987,12,28,740.0,A:e
13340000,1987,12,29,650.0,A:e
13340000,1987,12,30,670.0,A:e
13340000,1987,12,31,650.0,A:e
13340000,1988,1,1,660.0,A:e
13340000,1988,1,2,660.0,A:e
13340000,1988,1,3,640.0,A:e
13340000,1988,1,4,620.0,A:e
13340000,1988,1,5,650.0,A:e
13340000,1988,1,6,700.0,A:e
13340000,1988,1,7,760.0,A:e
13340000,1988,1,8,790.0,A:e
13340000,1988,1,9,820.0,A:e
13340000,1988,1,10,870.0,A:e
13340000,1988,1,11,910.0,A:e
13340000,1988,1,12,990.0,A:e
13340000,1988,1,13,1060.0,A:e
13340000,1988,1,14,1150.0,A:e
13340000,1988,1,15,1300.0,A:e
13340000,1988,1,16,1220.0,A:e
13340000,1988,1,17,1180.0,A:e
13340000,1988,1,18,1110.0,A:e
13340000,1988,1,19,1150.0,A:e
13340000,1988,1,20,1000.0,A:e
13340000,1988,1,21,970.0,A:e
13340000,1988,1,22,990.0,A:e
13340000,1988,1,23,1010.0,A:e
13340000,1988,1,24,1030.0,A:e
13340000,1988,1,25,1080.0,A:e
13340000,1988,1,26,1130.0,A:e
13340000,1988,1,27,1200.0,A:e
13340000,1988,1,28,1300.0,A:e
13340000,1988,1,29,1380.0,A:e
13340000,1988,1,30,1630.0,A
13340000,1988,1,31,1790.0,A
13340000,1988,2,1,1630.0,A
13340000,1988,2,2,1390.0,A
13340000,1988,2,3,1250.0,A:e
13340000,1988,2,4,1200.0,A:e
13340000,1988,2,5,1300.0,A:e
13340000,1988,2,6,1290.0,A
13340000,1988,2,7,1310.0,A
13340000,1988,2,8,1280.0,A
13340000,1988,2,9,1520.0,A
13340000,1988,2,10,2830.0,A
13340000,1988,2,11,3090.0,A
13340000,1988,2,12,2900.0,A
13340000,1988,2,13,2780.0,A
13340000,1988,2,14,2920.0,A
13340000,1988,2,15,2830.0,A
13340000,1988,2,16,3020.0,A
13340000,1988,2,17,2720.0,A
13340000,1988,2,18,2390.0,A
13340000,1988,2,19,2200.0,A
13340000,1988,2,20,2050.0,A
13340000,1988,2,21,1960.0,A
13340000,1988,2,22,2010.0,A
13340000,1988,2,23,2110.0,A
13340000,1988,2,24,2090.0,A
13340000,1988,2,25,2060.0,A
13340000,1988,2,26,2030.0,A
13340000,1988,2,27,2150.0,A
13340000,1988,2,28,2450.0,A
13340000,1988,2,29,2910.0,A
13340000,1988,3,1,3450.0,A
13340000,1988,3,2,4110.0,A
13340000,1988,3,3,4800.0,A
13340000,1988,3,4,5040.0,A
13340000,1988,3,5,4600.0,A
13340000,1988,3,6,5220.0,A
13340000,1988,3,7,5500.0,A
13340000,1988,3,8,4630.0,A
13340000,1988,3,9,4440.0,A
13340000,1988,3,10,4630.0,A
13340000,1988,3,11,4060.0,A
13340000,1988,3,12,3610.0,A
13340000,1988,3,13,3270.0,A
13340000,1988,3,14,3060.0,A
13340000,1988,3,15,3000.0,A
13340000,1988,3,16,2800.0,A
13340000,1988,3,17,2570.0,A
13340000,1988,3,18,2450.0,A
13340000,1988,3,19,2560.0,A
13340000,1988,3,20,2850.0,A
13340000,1988,3,21,3810.0,A
13340000,1988,3,22,5370.0,A
13340000,1988,3,23,5550.0,A
13340000,1988,3,24,5690.0,A
13340000,1988,3,25,5260.0,A
13340000,1988,3,26,5460.0,A
13340000,1988,3,27,8110.0,A
13340000,1988,3,28,8250.0,A
13340000,1988,3,29,6830.0,A
13340000,1988,3,30,6180.0,A
13340000,1988,3,31,5510.0,A
13340000,1988,4,1,5130.0,A
13340000,1988,4,2,5100.0,A
13340000,1988,4,3,6550.0,A
13340000,1988,4,4,9540.0,A
13340000,1988,4,5,8410.0,A
13340000,1988,4,6,7520.0,A
13340000,1988,4,7,9050.0,A
13340000,1988,4,8,10100.0,A
13340000,1988,4,9,8670.0,A
13340000,1988,4,10,7810.0,A
13340000,1988,4,11,7850.0,A
13340000,1988,4,12,9440.0,A
13340000,1988,4,13,13100.0,A
13340000,1988,4,14,19000.0,A
13340000,1988,4,15,25000.0,A
13340000,1988,4,16,30500.0,A
13340000,1988,4,17,33500.0,A
13340000,1988,4,18,36200.0,A
13340000,1988,4,19,33000.0,A
13340000,1988,4,20,27500.0,A
13340000,1988,4,21,26400.0,A
13340000,1988,4,22,25600.0,A
13340000,1988,4,23,22800.0,A
13340000,1988,4,24,21600.0,A
13340000,1988,4,25,19300.0,A
13340000,1988,4,26,16800.0,A
13340000,1988,4,27,15400.0,A
13340000,1988,4,28,15500.0,A
13340000,1988,4,29,19000.0,A
13340000,1988,4,30,22900.0,A
13340000,1988,5,1,19900.0,A
13340000,1988,5,2,17200.0,A
13340000,1988,5,3,15500.0,A
13340000,1988,5,4,14600.0,A
13340000,1988,5,5,15400.0,A
13340000,1988,5,6,17200.0,A
13340000,1988,5,7,18500.0,A
13340000,1988,5,8,17200.0,A
13340000,1988,5,9,17800.0,A
13340000,1988,5,10,20000.0,A
13340000,1988,5,11,21400.0,A
13340000,1988,5,12,26300.0,A
13340000,1988,5,13,34200.0,A
13340000,1988,5,14,34700.0,A
13340000,1988,5,15,29000.0,A
13340000,1988,5,16,28300.0,A
13340000,1988,5,17,35200.0,A
13340000,1988,5,18,31000.0,A
13340000,1988,5,19,25500.0,A
13340000,1988,5,20,22600.0,A
13340000,1988,5,21,21900.0,A
13340000,1988,5,22,23000.0,A
13340000,1988,5,23,27700.0,A
13340000,1988,5,24,32000.0,A
13340000,1988,5,25,31400.0,A
13340000,1988,5,26,30600.0,A
13340000,1988,5,27,30200.0,A
13340000,1988,5,28,27200.0,A
13340000,1988,5,29,26400.0,A
13340000,1988,5,30,25600.0,A
13340000,1988,5,31,21500.0,A
13340000,1988,6,1,20400.0,A
13340000,1988,6,2,22900.0,A
13340000,1988,6,3,21200.0,A
13340000,1988,6,4,23200.0,A
13340000,1988,6,5,27200.0,A
13340000,1988,6,6,24800.0,A
13340000,1988,6,7,24000.0,A
13340000,1988,6,8,22500.0,A
13340000,1988,6,9,20400.0,A
13340000,1988,6,10,18900.0,A
13340000,1988,6,11,18000.0,A
13340000,1988,6,12,17200.0,A
13340000,1988,6,13,16300.0,A
13340000,1988,6,14,15200.0,A
13340000,1988,6,15,14800.0,A
13340000,1988,6,16,14800.0,A
13340000,1988,6,17,14600.0,A
13340000,1988,6,18,14500.0,A
13340000,1988,6,19,13700.0,A
13340000,1988,6,20,12600.0,A
13340000,1988,6,21,11600.0,A
13340000,1988,6,22,10700.0,A
13340000,1988,6,23,9890.0,A
13340000,1988,6,24,9060.0,A
13340000,1988,6,25,8190.0,A
13340000,1988,6,26,8200.0,A
13340000,1988,6,27,8810.0,A
13340000,1988,6,28,8750.0,A
13340000,1988,6,29,7830.0,A
13340000,1988,6,30,7790.0,A
13340000,1988,7,1,6690.0,A
13340000,1988,7,2,5950.0,A
13340000,1988,7,3,5480.0,A
13340000,1988,7,4,5280.0,A
13340000,1988,7,5,5180.0,A
13340000,1988,7,6,5310.0,A
13340000,1988,7,7,5180.0,A
13340000,1988,7,8,4610.0,A
13340000,1988,7,9,4280.0,A
13340000,1988,7,10,3980.0,A
13340000,1988,7,11,3740.0,A
13340000,1988,7,12,3570.0,A
13340000,1988,7,13,3470.0,A
13340000,1988,7,14,3400.0,A
13340000,1988,7,15,3370.0,A
13340000,1988,7,16,3330.0,A
13340000,1988,7,17,3090.0,A
13340000,1988,7,18,2890.0,A
13340000,1988,7,19,2760.0,A
13340000,1988,7,20,2630.0,A
13340000,1988,7,21,2500.0,A
13340000,1988,7,22,2380.0,A
13340000,1988,7,23,2290.0,A
13340000,1988,7,24,2200.0,A
13340000,1988,7,25,2110.0,A
13340000,1988,7,26,2030.0,A
13340000,1988,7,27,1960.0,A
13340000,1988,7,28,1890.0,A
13340000,1988,7,29,1830.0,A
13340000,1988,7,30,1760.0,A
13340000,1988,7,31,1740.0,A
13340000,1988,8,1,1680.0,A
13340000,1988,8,2,1630.0,A
13340000,1988,8,3,1580.0,A
13340000,1988,8,4,1570.0,A
13340000,1988,8,5,1530.0,A
13340000,1988,8,6,1490.0,A
13340000,1988,8,7,1450.0,A
13340000,1988,8,8,1470.0,A
13340000,1988,8,9,1440.0,A
13340000,1988,8,10,1370.0,A
13340000,1988,8,11,1310.0,A
13340000,1988,8,12,1290.0,A
13340000,1988,8,13,1260.0,A
13340000,1988,8,14,1260.0,A
13340000,1988,8,15,1350.0,A
13340000,1988,8,16,1430.0,A
13340000,1988,8,17,1300.0,A
13340000,1988,8,18,1230.0,A
13340000,1988,8,19,1170.0,A
13340000,1988,8,20,1130.0,A
13340000,1988,8,21,1100.0,A
13340000,1988,8,22,1070.0,A
13340000,1988,8,23,1060.0,A
13340000,1988,8,24,1050.0,A
13340000,1988,8,25,1040.0,A
13340000,1988,8,26,1010.0,A
13340000,1988,8,27,969.0,A
13340000,1988,8,28,960.0,A
13340000,1988,8,29,960.0,A
13340000,1988,8,30,947.0,A
13340000,1988,8,31,923.0,A
13340000,1988,9,1,915.0,A
13340000,1988,9,2,897.0,A
13340000,1988,9,3,893.0,A
13340000,1988,9,4,891.0,A
13340000,1988,9,5,870.0,A
13340000,1988,9,6,851.0,A
13340000,1988,9,7,843.0,A
13340000,1988,9,8,832.0,A
13340000,1988,9,9,815.0,A
13340000,1988,9,10,811.0,A
13340000,1988,9,11,829.0,A
13340000,1988,9,12,854.0,A
13340000,1988,9,13,907.0,A
13340000,1988,9,14,944.0,A
13340000,1988,9,15,944.0,A
13340000,1988,9,16,907.0,A
13340000,1988,9,17,871.0,A
13340000,1988,9,18,861.0,A
13340000,1988,9,19,906.0,A
13340000,1988,9,20,948.0,A
13340000,1988,9,21,996.0,A
13340000,1988,9,22,1000.0,A
13340000,1988,9,23,990.0,A
13340000,1988,9,24,972.0,A
13340000,1988,9,25,952.0,A
13340000,1988,9,26,937.0,A
13340000,1988,9,27,990.0,A
13340000,1988,9,28,1690.0,A
13340000,1988,9,29,1860.0,A
13340000,1988,9,30,1480.0,A
13340000,1988,10,1,1200.0,A
13340000,1988,10,2,1100.0,A
13340000,1988,10,3,1040.0,A
13340000,1988,10,4,1000.0,A
13340000,1988,10,5,984.0,A
13340000,1988,10,6,970.0,A
13340000,1988,10,7,960.0,A
13340000,1988,10,8,946.0,A
13340000,1988,10,9,911.0,A
13340000,1988,10,10,904.0,A
13340000,1988,10,11,904.0,A
13340000,1988,10,12,897.0,A
13340000,1988,10,13,893.0,A
13340000,1988,10,14,893.0,A
13340000,1988,10,15,894.0,A
13340000,1988,10,16,1000.0,A
13340000,1988,10,17,2630.0,A
13340000,1988,10,18,4650.0,A
13340000,1988,10,19,2780.0,A
13340000,1988,10,20,2490.0,A
13340000,1988,10,21,2230.0,A
13340000,1988,10,22,1860.0,A
13340000,1988,10,23,1630.0,A
13340000,1988,10,24,1480.0,A
13340000,1988,10,25,1400.0,A
13340000,1988,10,26,1320.0,A
13340000,1988,10,27,1290.0,A
13340000,1988,10,28,1250.0,A
13340000,1988,10,29,1210.0,A
13340000,1988,10,30,1190.0,A
13340000,1988,10,31,1160.0,A
13340000,1988,11,1,1160.0,A
13340000,1988,11,2,1170.0,A
13340000,1988,11,3,1620.0,A
13340000,1988,11,4,2530.0,A
13340000,1988,11,5,2780.0,A
13340000,1988,11,6,2380.0,A
13340000,1988,11,7,3240.0,A
13340000,1988,11,8,3040.0,A
13340000,1988,11,9,2460.0,A
13340000,1988,11,10,2290.0,A
13340000,1988,11,11,2180.0,A
13340000,1988,11,12,2220.0,A
13340000,1988,11,13,2250.0,A
13340000,1988,11,14,2150.0,A
13340000,1988,11,15,2070.0,A
13340000,1988,11,16,1890.0,A
13340000,1988,11,17,1810.0,A
13340000,1988,11,18,1960.0,A
13340000,1988,11,19,1910.0,A
13340000,1988,11,20,1790.0,A
13340000,1988,11,21,1820.0,A
13340000,1988,11,22,2020.0,A
13340000,1988,11,23,2730.0,A
13340000,1988,11,24,3350.0,A
13340000,1988,11,25,2690.0,A
13340000,1988,11,26,2390.0,A
13340000,1988,11,27,2170.0,A
13340000,1988,11,28,1970.0,A
13340000,1988,11,29,2050.0,A
13340000,1988,11,30,2070.0,A
13340000,1988,12,1,1890.0,A
13340000,1988,12,2,1570.0,A
13340000,1988,12,3,1530.0,A
13340000,1988,12,4,1630.0,A
13340000,1988,12,5,1610.0,A
13340000,1988,12,6,1760.0,A
13340000,1988,12,7,2110.0,A
13340000,1988,12,8,2600.0,A
13340000,1988,12,9,2410.0,A
13340000,1988,12,10,2810.0,A
13340000,1988,12,11,2810.0,A
13340000,1988,12,12,2600.0,A
13340000,1988,12,13,2820.0,A
13340000,1988,12,14,3470.0,A
13340000,1988,12,15,3120.0,A
13340000,1988,12,16,2030.0,A
13340000,1988,12,17,1270.0,A
13340000,1988,12,18,1180.0,A
13340000,1988,12,19,1600.0,A
13340000,1988,12,20,2200.0,A
13340000,1988,12,21,2670.0,A
13340000,1988,12,22,2570.0,A
13340000,1988,12,23,2390.0,A
13340000,1988,12,24,2150.0,A
13340000,1988,12,25,1820.0,A
13340000,1988,12,26,1700.0,A
13340000,1988,12,27,1480.0,A
13340000,1988,12,28,1650.0,A
13340000,1988,12,29,2100.0,A
13340000,1988,12,30,2200.0,A
13340000,1988,12,31,2370.0,A
13340000,1989,1,1,2400.0,A
13340000,1989,1,2,2230.0,A
13340000,1989,1,3,2100.0,A
13340000,1989,1,4,2050.0,A
13340000,1989,1,5,2070.0,A
13340000,1989,1,6,1990.0,A
13340000,1989,1,7,1850.0,A
13340000,1989,1,8,1700.0,A
13340000,1989,1,9,1610.0,A
13340000,1989,1,10,1740.0,A
13340000,1989,1,11,1840.0,A
13340000,1989,1,12,1790.0,A
13340000,1989,1,13,1800.0,A
13340000,1989,1,14,1820.0,A
13340000,1989,1,15,1790.0,A
13340000,1989,1,16,1740.0,A
13340000,1989,1,17,1800.0,A
13340000,1989,1,18,1900.0,A
13340000,1989,1,19,2030.0,A
13340000,1989,1,20,2020.0,A
13340000,1989,1,21,2070.0,A
13340000,1989,1,22,2100.0,A
13340000,1989,1,23,2120.0,A
13340000,1989,1,24,1850.0,A
13340000,1989,1,25,1710.0,A
13340000,1989,1,26,1830.0,A
13340000,1989,1,27,1720.0,A
13340000,1989,1,28,1800.0,A
13340000,1989,1,29,1750.0,A
13340000,1989,1,30,1810.0,A
13340000,1989,1,31,1840.0,A
13340000,1989,2,1,1990.0,A
13340000,1989,2,2,1480.0,A
13340000,1989,2,3,900.0,A:e
13340000,1989,2,4,740.0,A:e
13340000,1989,2,5,900.0,A:e
13340000,1989,2,6,1000.0,A:e
13340000,1989,2,7,1150.0,A:e
13340000,1989,2,8,1400.0,A:e
13340000,1989,2,9,1500.0,A:e
13340000,1989,2,10,1600.0,A:e
13340000,1989,2,11,1700.0,A:e
13340000,1989,2,12,1800.0,A:e
13340000,1989,2,13,1900.0,A:e
13340000,1989,2,14,2000.0,A:e
13340000,1989,2,15,1750.0,A:e
13340000,1989,2,16,1500.0,A:e
13340000,1989,2,17,1650.0,A:e
13340000,1989,2,18,1800.0,A:e
13340000,1989,2,19,2000.0,A:e
13340000,1989,2,20,2310.0,A
13340000,1989,2,21,2370.0,A
13340000,1989,2,22,2270.0,A
13340000,1989,2,23,2530.0,A
13340000,1989,2,24,3020.0,A
13340000,1989,2,25,3260.0,A
13340000,1989,2,26,3310.0,A
13340000,1989,2,27,3220.0,A
13340000,1989,2,28,3000.0,A
13340000,1989,3,1,2800.0,A
13340000,1989,3,2,2640.0,A
13340000,1989,3,3,2430.0,A
13340000,1989,3,4,2010.0,A
13340000,1989,3,5,2280.0,A
13340000,1989,3,6,2500.0,A
13340000,1989,3,7,4400.0,A
13340000,1989,3,8,5350.0,A
13340000,1989,3,9,6520.0,A
13340000,1989,3,10,9340.0,A
13340000,1989,3,11,11600.0,A
13340000,1989,3,12,13300.0,A
13340000,1989,3,13,13800.0,A
13340000,1989,3,14,12700.0,A
13340000,1989,3,15,10200.0,A
13340000,1989,3,16,8970.0,A
13340000,1989,3,17,9840.0,A
13340000,1989,3,18,9920.0,A
13340000,1989,3,19,10400.0,A
13340000,1989,3,20,9520.0,A
13340000,1989,3,21,9530.0,A
13340000,1989,3,22,11500.0,A
13340000,1989,3,23,10900.0,A
13340000,1989,3,24,9640.0,A
13340000,1989,3,25,9250.0,A
13340000,1989,3,26,11700.0,A
13340000,1989,3,27,11700.0,A
13340000,1989,3,28,13400.0,A
13340000,1989,3,29,14100.0,A
13340000,1989,3,30,12200.0,A
13340000,1989,3,31,11300.0,A
13340000,1989,4,1,11100.0,A
13340000,1989,4,2,10700.0,A
13340000,1989,4,3,9980.0,A
13340000,1989,4,4,8930.0,A
13340000,1989,4,5,9110.0,A
13340000,1989,4,6,11000.0,A
13340000,1989,4,7,16200.0,A
13340000,1989,4,8,22600.0,A
13340000,1989,4,9,20300.0,A
13340000,1989,4,10,17300.0,A
13340000,1989,4,11,15400.0,A
13340000,1989,4,12,14900.0,A
13340000,1989,4,13,15900.0,A
13340000,1989,4,14,18700.0,A
13340000,1989,4,15,22000.0,A
13340000,1989,4,16,28800.0,A
13340000,1989,4,17,32100.0,A
13340000,1989,4,18,28700.0,A
13340000,1989,4,19,29300.0,A
13340000,1989,4,20,36500.0,A
13340000,1989,4,21,41900.0,A
13340000,1989,4,22,45700.0,A
13340000,1989,4,23,39800.0,A
13340000,1989,4,24,32600.0,A
13340000,1989,4,25,27800.0,A
13340000,1989,4,26,25100.0,A
13340000,1989,4,27,23300.0,A
13340000,1989,4,28,22200.0,A
13340000,1989,4,29,19900.0,A
13340000,1989,4,30,19400.0,A
13340000,1989,5,1,20100.0,A
13340000,1989,5,2,21700.0,A
13340000,1989,5,3,23800.0,A
13340000,1989,5,4,25100.0,A
13340000,1989,5,5,26900.0,A
13340000,1989,5,6,29700.0,A
13340000,1989,5,7,39000.0,A
13340000,1989,5,8,48200.0,A
13340000,1989,5,9,47700.0,A
13340000,1989,5,10,49100.0,A
13340000,1989,5,11,50400.0,A
13340000,1989,5,12,39600.0,A
13340000,1989,5,13,32000.0,A
13340000,1989,5,14,27400.0,A
13340000,1989,5,15,25400.0,A
13340000,1989,5,16,26100.0,A
13340000,1989,5,17,25400.0,A
13340000,1989,5,18,30400.0,A
13340000,1989,5,19,27900.0,A
13340000,1989,5,20,23500.0,A
13340000,1989,5,21,21700.0,A
13340000,1989,5,22,20300.0,A
13340000,1989,5,23,21600.0,A
13340000,1989,5,24,21800.0,A
13340000,1989,5,25,20600.0,A
13340000,1989,5,26,19400.0,A
13340000,1989,5,27,18300.0,A
13340000,1989,5,28,20700.0,A
13340000,1989,5,29,22500.0,A
13340000,1989,5,30,21700.0,A
13340000,1989,5,31,20400.0,A
13340000,1989,6,1,20500.0,A
13340000,1989,6,2,23600.0,A
13340000,1989,6,3,28600.0,A
13340000,1989,6,4,29800.0,A
13340000,1989,6,5,32500.0,A
13340000,1989,6,6,35400.0,A
13340000,1989,6,7,37100.0,A
13340000,1989,6,8,35500.0,A
13340000,1989,6,9,34500.0,A
13340000,1989,6,10,33100.0,A
13340000,1989,6,11,30200.0,A
13340000,1989,6,12,27300.0,A
13340000,1989,6,13,26700.0,A
13340000,1989,6,14,25100.0,A
13340000,1989,6,15,26000.0,A
13340000,1989,6,16,34200.0,A
13340000,1989,6,17,26800.0,A
13340000,1989,6,18,22400.0,A
13340000,1989,6,19,20600.0,A
13340000,1989,6,20,20300.0,A
13340000,1989,6,21,19800.0,A
13340000,1989,6,22,17100.0,A
13340000,1989,6,23,15900.0,A
13340000,1989,6,24,14800.0,A
13340000,1989,6,25,14200.0,A
13340000,1989,6,26,12900.0,A
13340000,1989,6,27,12200.0,A
13340000,1989,6,28,11600.0,A
13340000,1989,6,29,11100.0,A
13340000,1989,6,30,10600.0,A
13340000,1989,7,1,10100.0,A
13340000,1989,7,2,9350.0,A
13340000,1989,7,3,8520.0,A
13340000,1989,7,4,8050.0,A
13340000,1989,7,5,7630.0,A
13340000,1989,7,6,7160.0,A
13340000,1989,7,7,6670.0,A
13340000,1989,7,8,6260.0,A
13340000,1989,7,9,5890.0,A
13340000,1989,7,10,5510.0,A
13340000,1989,7,11,5260.0,A
13340000,1989,7,12,4950.0,A
13340000,1989,7,13,4870.0,A
13340000,1989,7,14,5000.0,A
13340000,1989,7,15,4580.0,A
13340000,1989,7,16,4360.0,A
13340000,1989,7,17,4430.0,A
13340000,1989,7,18,4570.0,A
13340000,1989,7,19,4140.0,A
13340000,1989,7,20,3870.0,A
13340000,1989,7,21,3660.0,A
13340000,1989,7,22,3460.0,A
13340000,1989,7,23,3310.0,A
13340000,1989,7,24,3150.0,A
13340000,1989,7,25,3000.0,A
13340000,1989,7,26,2870.0,A
13340000,1989,7,27,2780.0,A
13340000,1989,7,28,2830.0,A
13340000,1989,7,29,2810.0,A
13340000,1989,7,30,2610.0,A
13340000,1989,7,31,2450.0,A
13340000,1989,8,1,2360.0,A
13340000,1989,8,2,2260.0,A
13340000,1989,8,3,2200.0,A
13340000,1989,8,4,2180.0,A
13340000,1989,8,5,2140.0,A
13340000,1989,8,6,2070.0,A
13340000,1989,8,7,2000.0,A
13340000,1989,8,8,1910.0,A
13340000,1989,8,9,1890.0,A
13340000,1989,8,10,2240.0,A
13340000,1989,8,11,1180.0,A
13340000,1989,8,12,2030.0,A
13340000,1989,8,13,1920.0,A
