ID,LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN,TOTAL_PRECIPITATION,TOTAL_SNOW,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
3053536.2013.4.17,4/17/2013 0:00,19,32,,,0,,18.3,0,22,94,9.8,-0.3,-10.4,1,4/17/2013,12.1,B
3053536.2013.4.18,4/18/2013 0:00,0,0,,,0,,10.2,0,27,72,12.5,7.8,3,1,4/18/2013,12.2,B
3053536.2013.4.19,4/19/2013 0:00,0,0,,,0,,11.7,0,33,86,11.7,6.3,0.9,1,4/19/2013,12.1,B
3053536.2013.4.20,4/20/2013 0:00,33,44,,,0.2,,17.4,0,15,96,5.9,0.6,-4.8,1,4/20/2013,12.1,B
3053536.2013.4.21,4/21/2013 0:00,32,32,,,0,,19.8,0,24,71,4.3,-1.8,-7.9,1,4/21/2013,12.3,B
3053536.2013.4.22,4/22/2013 0:00,20,37,,,0,,19.1,0,15,90,10,-1.1,-12.1,1,4/22/2013,12.7,B
3053536.2013.4.23,4/23/2013 0:00,36,33,,,0,,14.7,0,18,68,10.9,3.3,-4.3,1,4/23/2013,12.8,B
3053536.2013.4.24,4/24/2013 0:00,0,0,,,0,,15.9,0,24,83,11.2,2.1,-7,1,4/24/2013,12.8,B
3053536.2013.4.25,4/25/2013 0:00,18,32,,,0,,9.1,0,28,68,15.7,8.9,2.1,1,4/25/2013,13.1,B
3053536.2013.4.26,4/26/2013 0:00,21,44,,,0,,7.1,0,29,77,16.1,10.9,5.6,1,4/26/2013,15.6,B
3053536.2013.4.27,4/27/2013 0:00,18,39,,,0,,11.8,0,41,79,10.9,6.2,1.4,1,4/27/2013,20.2,
3053536.2013.4.28,4/28/2013 0:00,29,32,,,4.3,,13.4,0,40,99,9.9,4.6,-0.7,1,4/28/2013,21.3,
3053536.2013.4.29,4/29/2013 0:00,22,41,,,3.9,,16.3,0,34,100,5.6,1.7,-2.2,1,4/29/2013,20.3,
3053536.2013.4.30,4/30/2013 0:00,0,0,,,,,18.2,0,21,68,5.8,-0.2,-6.2,1,4/30/2013,18.5,
3053536.2013.5.1,5/1/2013 0:00,20,32,,,0,,14.8,0,21,80,10.9,3.2,-4.5,1,5/1/2013,17.2,
3053536.2013.5.2,5/2/2013 0:00,28,33,,,0,,10.6,0,23,77,16,7.4,-1.2,1,5/2/2013,16.7,
3053536.2013.5.3,5/3/2013 0:00,0,0,,,0,,9.7,0,20,88,17.4,8.3,-0.8,1,5/3/2013,17,
3053536.2013.5.4,5/4/2013 0:00,0,0,,,0,,9,0,20,88,20.8,9,-2.9,1,5/4/2013,19.3,
3053536.2013.5.5,5/5/2013 0:00,0,0,,,0,,6.3,0,13,93,25.6,11.7,-2.3,1,5/5/2013,22.9,
3053536.2013.5.6,5/6/2013 0:00,0,0,,,0,,5.4,0,11,89,26.9,12.6,-1.7,1,5/6/2013,30.5,
3053536.2013.5.7,5/7/2013 0:00,32,52,,,0,,4.9,0,24,67,20.9,13.1,5.2,1,5/7/2013,45,
3053536.2013.5.8,5/8/2013 0:00,0,0,,,0,,7.7,0,6,98,23.3,10.3,-2.7,1,5/8/2013,67.4,
3053536.2013.5.9,5/9/2013 0:00,33,37,,,0,,7.1,0,12,91,24.3,10.9,-2.6,1,5/9/2013,85.7,
3053536.2013.5.10,5/10/2013 0:00,33,33,,,0,,5,0,22,64,21.3,13,4.6,1,5/10/2013,107,
3053536.2013.5.11,5/11/2013 0:00,17,32,,,0,,5.3,0,16,90,25.1,12.7,0.3,1,5/11/2013,135,
3053536.2013.5.12,5/12/2013 0:00,17,44,,,4.2,,4.8,0,33,97,20.2,13.2,6.2,1,5/12/2013,205,A
3053536.2013.5.13,5/13/2013 0:00,24,32,,,2,,8.6,0,37,98,15.8,9.4,3,1,5/13/2013,308,
3053536.2013.5.14,5/14/2013 0:00,0,0,,,5.3,,10.4,0,39,98,13,7.6,2.2,1,5/14/2013,263,
3053536.2013.5.15,5/15/2013 0:00,0,0,,,0,,10,0,34,89,13.1,8,2.9,1,5/15/2013,202,
3053536.2013.5.16,5/16/2013 0:00,0,0,,,0,,9.7,0,22,97,17.7,8.3,-1.1,1,5/16/2013,164,
3053536.2013.5.17,5/17/2013 0:00,0,0,,,0,,9.3,0,18,99,20.2,8.7,-2.8,1,5/17/2013,146,
3053536.2013.5.18,5/18/2013 0:00,0,0,,,0,,9.8,0,28,98,19.1,8.2,-2.7,1,5/18/2013,144,
3053536.2013.5.19,5/19/2013 0:00,22,35,,,0,,7.7,0,22,90,19,10.3,1.5,1,5/19/2013,150,
3053536.2013.5.20,5/20/2013 0:00,20,32,,,0,,9.3,0,16,95,20.1,8.7,-2.7,1,5/20/2013,159,
3053536.2013.5.21,5/21/2013 0:00,1,35,,,0,,7.1,0,19,92,22,10.9,-0.2,1,5/21/2013,169,
3053536.2013.5.22,5/22/2013 0:00,35,50,,,0,,2.2,0,20,50,20.2,15.8,11.3,1,5/22/2013,200,
3053536.2013.5.23,5/23/2013 0:00,32,46,,,0,,6.3,0,34,74,15.6,11.7,7.8,1,5/23/2013,201,
3053536.2013.5.24,5/24/2013 0:00,34,37,,,8.5,,12.2,0,77,97,8.1,5.8,3.5,1,5/24/2013,192,
3053536.2013.5.25,5/25/2013 0:00,32,33,,,6.7,,9.8,0,43,98,14.3,8.2,2,1,5/25/2013,181,
3053536.2013.5.26,5/26/2013 0:00,0,0,,,1.1,,7.7,0,30,98,16,10.3,4.6,1,5/26/2013,158,
3053536.2013.5.27,5/27/2013 0:00,19,32,,,0,,7.7,0,27,96,18.5,10.3,2,1,5/27/2013,144,
3053536.2013.5.28,5/28/2013 0:00,0,0,,,0,,7.3,0,28,93,19.2,10.7,2.2,1,5/28/2013,144,
3053536.2013.5.29,5/29/2013 0:00,35,35,,,1.4,,8,0,28,96,19.9,10,0,1,5/29/2013,157,
3053536.2013.5.30,5/30/2013 0:00,0,0,,,1.9,,8.6,0,49,99,15.8,9.4,3,1,5/30/2013,191,
3053536.2013.5.31,5/31/2013 0:00,0,0,,,7.4,,9.7,0,75,97,10.5,8.3,6,1,5/31/2013,208,
3053536.2013.6.1,6/1/2013 0:00,13,32,,,0.2,,8.8,0,35,99,16.6,9.2,1.7,1,6/1/2013,205,
3053536.2013.6.2,6/2/2013 0:00,31,43,,,0.2,,8.7,0,41,97,15.9,9.3,2.6,1,6/2/2013,187,
3053536.2013.6.3,6/3/2013 0:00,0,0,,,0.9,,8.6,0,58,95,13.9,9.4,4.8,1,6/3/2013,186,
3053536.2013.6.4,6/4/2013 0:00,0,0,,,0.2,,6.1,0,23,99,22.3,11.9,1.4,1,6/4/2013,190,
3053536.2013.6.5,6/5/2013 0:00,28,33,,,3.1,,5.5,0,38,90,18.4,12.5,6.6,1,6/5/2013,221,
3053536.2013.6.6,6/6/2013 0:00,0,0,,,0,,7.3,0,20,100,21.6,10.7,-0.3,1,6/6/2013,257,
3053536.2013.6.7,6/7/2013 0:00,20,41,,,2.1,,5.1,0,39,94,17.9,12.9,7.9,1,6/7/2013,260,
3053536.2013.6.8,6/8/2013 0:00,26,37,,,0,,7.5,0,40,89,16.2,10.5,4.7,1,6/8/2013,306,
3053536.2013.6.9,6/9/2013 0:00,33,41,,,0.2,,8.7,0,32,98,17,9.3,1.5,1,6/9/2013,258,
3053536.2013.6.10,6/10/2013 0:00,0,0,,,0.3,,7.9,0,31,92,15.2,10.1,4.9,1,6/10/2013,216,
3053536.2013.6.11,6/11/2013 0:00,32,50,,,0,,7.2,0,39,84,18.2,10.8,3.3,1,6/11/2013,184,
3053536.2013.6.12,6/12/2013 0:00,35,35,,,1.7,,6.9,0,24,98,17.9,11.1,4.3,1,6/12/2013,191,
3053536.2013.6.13,6/13/2013 0:00,0,0,,,0,,10.4,0,42,96,16.2,7.6,-1,1,6/13/2013,194,
3053536.2013.6.14,6/14/2013 0:00,21,33,,,0.7,,4.5,0,39,95,19.2,13.5,7.8,1,6/14/2013,180,
3053536.2013.6.15,6/15/2013 0:00,34,33,,,0.8,,5.3,0,40,95,18.6,12.7,6.8,1,6/15/2013,178,
3053536.2013.6.16,6/16/2013 0:00,34,33,,,0,,4.9,0,29,91,21.1,13.1,5,1,6/16/2013,193,
3053536.2013.6.17,6/17/2013 0:00,0,0,,,0,,4.3,0,25,92,23,13.7,4.4,1,6/17/2013,200,
3053536.2013.6.18,6/18/2013 0:00,33,46,,,2.3,,5.4,0,46,95,20.3,12.6,4.8,1,6/18/2013,206,
3053536.2013.6.19,6/19/2013 0:00,34,46,,,0.2,,4.2,0,71,84,16.2,13.8,11.4,1,6/19/2013,238,
3053536.2013.6.20,6/20/2013 0:00,36,41,,,9.5,,5.1,0,71,89,14.5,12.9,11.2,1,6/20/2013,292,
3053536.2013.6.21,6/21/2013 0:00,32,32,,,0.2,,3.1,0,31,84,21.2,14.9,8.5,1,6/21/2013,429,
3053536.2013.6.22,6/22/2013 0:00,0,0,,,0,,3.6,0,22,95,23.8,14.4,4.9,1,6/22/2013,421,
3053536.2013.6.23,6/23/2013 0:00,13,33,,,0,,4.3,0,35,94,22.6,13.7,4.7,1,6/23/2013,372,
3053536.2013.6.24,6/24/2013 0:00,0,0,,,0,,5.1,0,29,98,22.7,12.9,3.1,1,6/24/2013,344,
3053536.2013.6.25,6/25/2013 0:00,0,0,,,0,,3.2,0,31,90,21.1,14.8,8.5,1,6/25/2013,321,
3053536.2013.6.26,6/26/2013 0:00,18,35,,,0.2,,2,0,27,70,21.6,16,10.3,1,6/26/2013,314,
3053536.2013.6.27,6/27/2013 0:00,0,0,,,0,,2.2,0,28,76,21.9,15.8,9.7,1,6/27/2013,304,
3053536.2013.6.28,6/28/2013 0:00,17,35,,,0,,2,0,24,89,26.2,16,5.8,1,6/28/2013,289,
3053536.2013.6.29,6/29/2013 0:00,0,0,,,0.2,,0.2,0,35,82,24.4,17.8,11.1,1,6/29/2013,306,
3053536.2013.6.30,6/30/2013 0:00,0,0,,,0,,0.3,0,18,98,30.2,17.7,5.2,1,6/30/2013,329,
3053536.2013.7.1,7/1/2013 0:00,20,33,,,0,,0,2.2,14,90,33.8,20.2,6.5,1,7/1/2013,333,
3053536.2013.7.2,7/2/2013 0:00,16,54,,,12,,0,3.9,22,97,31.7,21.9,12,1,7/2/2013,373,
3053536.2013.7.3,7/3/2013 0:00,0,0,,,0.6,,0,0.8,19,98,25.7,18.8,11.9,1,7/3/2013,486,A
3053536.2013.7.4,7/4/2013 0:00,0,0,,,1.3,,,,,,,,4.3,1,7/4/2013,461,
3053536.2013.7.5,7/5/2013 0:00,36,32,,,0.2,,6.4,0,28,99,21.3,11.6,1.9,1,7/5/2013,364,
3053536.2013.7.6,7/6/2013 0:00,34,32,,,1.7,,6.2,0,45,98,17.8,11.8,5.7,1,7/6/2013,306,
3053536.2013.7.7,7/7/2013 0:00,0,0,,,0,,4.5,0,24,99,22.7,13.5,4.2,1,7/7/2013,261,
3053536.2013.7.8,7/8/2013 0:00,33,35,,,0,,3.7,0,24,96,24.9,14.3,3.7,1,7/8/2013,235,
3053536.2013.7.9,7/9/2013 0:00,27,37,,,0.4,,2.7,0,27,95,25.8,15.3,4.8,1,7/9/2013,220,
3053536.2013.7.10,7/10/2013 0:00,20,43,,,0,,0,0,17,96,27.4,18,8.6,1,7/10/2013,236,
3053536.2013.7.11,7/11/2013 0:00,13,35,,,3.1,,7.5,0,43,95,14.3,10.5,6.7,1,7/11/2013,266,
3053536.2013.7.12,7/12/2013 0:00,30,32,,,0.2,,6.9,0,27,87,18.2,11.1,3.9,1,7/12/2013,237,
3053536.2013.7.13,7/13/2013 0:00,19,32,,,0.2,,10.5,0,40,97,16,7.5,-1.1,1,7/13/2013,191,
3053536.2013.7.14,7/14/2013 0:00,0,0,,,0.8,,9.5,0,53,99,15.4,8.5,1.5,1,7/14/2013,167,
3053536.2013.7.15,7/15/2013 0:00,0,0,,,0.8,,4.6,0,27,91,20.3,13.4,6.5,1,7/15/2013,173,
3053536.2013.7.16,7/16/2013 0:00,0,0,,,0,,5.5,0,20,99,25.4,12.5,-0.5,1,7/16/2013,168,
3053536.2013.7.17,7/17/2013 0:00,0,0,,,0,,2.3,0,17,94,27.9,15.7,3.5,1,7/17/2013,167,
3053536.2013.7.18,7/18/2013 0:00,19,35,,,0,,0,2,26,89,27.5,20,12.5,1,7/18/2013,182,
3053536.2013.7.19,7/19/2013 0:00,34,32,,,0.2,,0.3,0,22,98,27.7,17.7,7.7,1,7/19/2013,220,
3053536.2013.7.20,7/20/2013 0:00,36,33,,,0,,0.2,0,20,93,29.6,17.8,5.9,1,7/20/2013,238,
3053536.2013.7.21,7/21/2013 0:00,29,32,,,0,,0,0.9,17,90,29.3,18.9,8.5,1,7/21/2013,245,
3053536.2013.7.22,7/22/2013 0:00,0,0,,,0,,0.7,0,21,88,28,17.3,6.6,1,7/22/2013,253,
3053536.2013.7.23,7/23/2013 0:00,0,0,,,0,,0,0.2,15,91,29,18.2,7.4,1,7/23/2013,243,
3053536.2013.7.24,7/24/2013 0:00,33,43,,,0,,0,1.4,24,81,29,19.4,9.8,1,7/24/2013,231,
3053536.2013.7.25,7/25/2013 0:00,5,35,,,0,,0,1.4,34,88,28,19.4,10.8,1,7/25/2013,229,
3053536.2013.7.26,7/26/2013 0:00,24,46,,,1.1,,0,1.2,15,93,30,19.2,8.4,1,7/26/2013,236,
3053536.2013.7.27,7/27/2013 0:00,27,39,,,7.4,,3.5,0,31,98,19.9,14.5,9,1,7/27/2013,248,
3053536.2013.7.28,7/28/2013 0:00,32,32,,,0,,8.3,0,39,97,16.5,9.7,2.9,1,7/28/2013,217,
3053536.2013.7.29,7/29/2013 0:00,33,43,,,2,,6.7,0,26,96,20.9,11.3,1.6,1,7/29/2013,188,
3053536.2013.7.30,7/30/2013 0:00,0,0,,,0,,3.4,0,25,99,23.9,14.6,5.2,1,7/30/2013,169,
3053536.2013.7.31,7/31/2013 0:00,32,41,,,0.2,,3.1,0,21,98,27.4,14.9,2.4,1,7/31/2013,165,
3053536.2013.8.1,8/1/2013 0:00,32,32,,,0,,1,0,33,94,26.7,17,7.3,1,8/1/2013,172,
3053536.2013.8.2,8/2/2013 0:00,32,33,,,0,,1.9,0,27,98,27.6,16.1,4.6,1,8/2/2013,184,
3053536.2013.8.3,8/3/2013 0:00,34,37,,,2.5,,1.1,0,27,97,28.4,16.9,5.3,1,8/3/2013,195,
3053536.2013.8.4,8/4/2013 0:00,0,0,,,2.2,,2.9,0,53,98,22.2,15.1,8,1,8/4/2013,213,
3053536.2013.8.5,8/5/2013 0:00,0,0,,,0,,1.9,0,25,99,26.4,16.1,5.7,1,8/5/2013,201,
3053536.2013.8.6,8/6/2013 0:00,28,39,,,6.1,,2.9,0,33,97,24.5,15.1,5.7,1,8/6/2013,197,
3053536.2013.8.7,8/7/2013 0:00,34,33,,,0.5,,3.2,0,54,97,20.3,14.8,9.2,1,8/7/2013,208,
3053536.2013.8.8,8/8/2013 0:00,0,0,,,1.1,,2.8,0,57,97,20.8,15.2,9.5,1,8/8/2013,203,
3053536.2013.8.9,8/9/2013 0:00,0,0,,,0,,0,0.2,30,98,26.5,18.2,9.8,1,8/9/2013,206,
3053536.2013.8.10,8/10/2013 0:00,0,0,,,0.4,,0,0.3,18,98,30.6,18.3,6,1,8/10/2013,208,
3053536.2013.8.11,8/11/2013 0:00,12,33,,,0.2,,0,0.3,29,94,26.8,18.3,9.8,1,8/11/2013,217,
3053536.2013.8.12,8/12/2013 0:00,35,37,,,0,,0.9,0,34,98,27.1,17.1,7,1,8/12/2013,231,
3053536.2013.8.13,8/13/2013 0:00,22,32,,,0.2,,0.6,0,18,98,28.9,17.4,5.8,1,8/13/2013,228,
3053536.2013.8.14,8/14/2013 0:00,0,0,,,0,,0.6,0,16,96,29.5,17.4,5.3,1,8/14/2013,222,
3053536.2013.8.15,8/15/2013 0:00,0,0,,,0,,0,1.3,23,84,27.7,19.3,10.9,1,8/15/2013,221,
3053536.2013.8.16,8/16/2013 0:00,0,0,,,0.9,,0.7,0,38,92,22.7,17.3,11.8,1,8/16/2013,222,
3053536.2013.8.17,8/17/2013 0:00,0,0,,,1.6,,2.2,0,45,97,22,15.8,9.6,1,8/17/2013,245,
3053536.2013.8.18,8/18/2013 0:00,0,0,,,5.1,,4.8,0,46,99,19.1,13.2,7.2,1,8/18/2013,254,
3053536.2013.8.19,8/19/2013 0:00,0,0,,,3.8,,6.4,0,46,98,17.4,11.6,5.7,1,8/19/2013,256,
3053536.2013.8.20,8/20/2013 0:00,29,33,,,0,,6.5,0,24,94,18.1,11.5,4.8,1,8/20/2013,239,
3053536.2013.8.21,8/21/2013 0:00,0,0,,,0,,7.3,0,18,99,23.1,10.7,-1.8,1,8/21/2013,186,
3053536.2013.8.22,8/22/2013 0:00,0,0,,,0,,3.2,0,15,94,28.5,14.8,1.1,1,8/22/2013,164,
3053536.2013.8.23,8/23/2013 0:00,0,0,,,0.8,,4.8,0,27,97,23.8,13.2,2.5,1,8/23/2013,165,
3053536.2013.8.24,8/24/2013 0:00,17,43,,,0.2,,3.4,0,28,99,23.6,14.6,5.6,1,8/24/2013,159,
3053536.2013.8.25,8/25/2013 0:00,0,0,,,1.2,,2.6,0,21,97,23.6,15.4,7.2,1,8/25/2013,174,
3053536.2013.8.26,8/26/2013 0:00,0,0,,,4.5,,7.8,0,69,97,16.3,10.2,4.1,1,8/26/2013,178,
3053536.2013.8.27,8/27/2013 0:00,0,0,,,1.4,,6.1,0,35,99,19.4,11.9,4.3,1,8/27/2013,194,
3053536.2013.8.28,8/28/2013 0:00,0,0,,,0.4,,7.3,0,65,96,16.7,10.7,4.7,1,8/28/2013,181,
3053536.2013.8.29,8/29/2013 0:00,0,0,,,1.2,,8.2,0,76,99,15.3,9.8,4.3,1,8/29/2013,179,
3053536.2013.8.30,8/30/2013 0:00,21,32,,,0.2,,3.2,0,31,98,20,14.8,9.6,1,8/30/2013,194,
3053536.2013.8.31,8/31/2013 0:00,0,0,,,0,,4.1,0,28,96,23.9,13.9,3.8,1,8/31/2013,183,
3053536.2013.9.1,9/1/2013 0:00,0,0,,,0,,3.5,0,18,100,27.8,14.5,1.1,1,9/1/2013,164,
3053536.2013.9.2,9/2/2013 0:00,0,0,,,0,,0.8,0,19,95,30.2,17.2,4.1,1,9/2/2013,165,
3053536.2013.9.3,9/3/2013 0:00,0,0,,,0,,0.9,0,21,95,29.3,17.1,4.9,1,9/3/2013,172,
3053536.2013.9.4,9/4/2013 0:00,0,0,,,0,,0,0,15,90,28,18,7.9,1,9/4/2013,179,
3053536.2013.9.5,9/5/2013 0:00,32,43,,,0,,1,0,17,93,28.7,17,5.2,1,9/5/2013,185,
3053536.2013.9.6,9/6/2013 0:00,33,43,,,2.3,,1.7,0,41,96,20.5,16.3,12.1,1,9/6/2013,199,
3053536.2013.9.7,9/7/2013 0:00,0,0,,,0,,1.6,0,44,92,22.6,16.4,10.1,1,9/7/2013,203,
3053536.2013.9.8,9/8/2013 0:00,0,0,,,0,,0,0.7,31,92,26,18.7,11.3,1,9/8/2013,190,
3053536.2013.9.9,9/9/2013 0:00,0,0,,,0,,2.3,0,19,96,25,15.7,6.4,1,9/9/2013,194,
3053536.2013.9.10,9/10/2013 0:00,0,0,,,0.2,,3.6,0,18,91,26.5,14.4,2.3,1,9/10/2013,175,
3053536.2013.9.11,9/11/2013 0:00,0,0,,,0,,2,0,15,95,30.2,16,1.8,1,9/11/2013,156,
3053536.2013.9.12,9/12/2013 0:00,0,0,,,0,,0,0,15,97,32.8,18,3.1,1,9/12/2013,161,
3053536.2013.9.13,9/13/2013 0:00,34,37,,,,,0,0,14,95,31,18,4.9,1,9/13/2013,170,
3053536.2013.9.14,9/14/2013 0:00,0,0,,,0,,1.1,0,30,87,26.6,16.9,7.2,1,9/14/2013,169,
3053536.2013.9.15,9/15/2013 0:00,0,0,,,0,,0.6,0,17,97,30.5,17.4,4.3,1,9/15/2013,172,
3053536.2013.9.16,9/16/2013 0:00,18,33,,,0,,3.3,0,32,84,21.5,14.7,7.9,1,9/16/2013,179,
3053536.2013.9.17,9/17/2013 0:00,0,0,,,0,,5.1,0,24,76,19.8,12.9,6,1,9/17/2013,171,
3053536.2013.9.18,9/18/2013 0:00,0,0,,,0,,8.7,0,27,83,17.2,9.3,1.4,1,9/18/2013,134,
3053536.2013.9.19,9/19/2013 0:00,18,33,,,0,,9.3,0,23,99,20.1,8.7,-2.7,1,9/19/2013,113,
3053536.2013.9.20,9/20/2013 0:00,18,32,,,0,,6.9,0,17,99,23.8,11.1,-1.7,1,9/20/2013,98.7,
3053536.2013.9.21,9/21/2013 0:00,26,32,,,0,,9.9,0,46,92,15.5,8.1,0.6,1,9/21/2013,94.7,
3053536.2013.9.22,9/22/2013 0:00,0,0,,,0.2,,10,0,42,98,14.6,8,1.3,1,9/22/2013,92.4,
3053536.2013.9.23,9/23/2013 0:00,20,35,,,0.6,,10,0,37,95,14.5,8,1.5,1,9/23/2013,83.7,
3053536.2013.9.24,9/24/2013 0:00,0,0,,,0,,13.6,0,32,100,12.5,4.4,-3.8,1,9/24/2013,79.4,
3053536.2013.9.25,9/25/2013 0:00,34,32,,,0,,15.4,0,34,100,11.6,2.6,-6.4,1,9/25/2013,70.7,
3053536.2013.9.26,9/26/2013 0:00,0,0,,,0,,13,0,21,99,14.4,5,-4.4,1,9/26/2013,63.9,
3053536.2013.9.27,9/27/2013 0:00,0,0,,,0,,15.4,0,43,94,10.2,2.6,-5.1,1,9/27/2013,59.1,
3053536.2013.9.28,9/28/2013 0:00,10,33,,,0,,10.3,0,29,88,15.3,7.7,0.1,1,9/28/2013,55.6,
3053536.2013.9.29,9/29/2013 0:00,19,35,,,5.5,,12,0,52,99,10.9,6,1.1,1,9/29/2013,59.4,
3053536.2013.9.30,9/30/2013 0:00,0,0,,,2.3,,11.6,0,,,11.1,6.4,1.7,1,9/30/2013,60.4,
3053536.2013.10.1,10/1/2013 0:00,0,0,,,1.6,,13.9,0,,,8.5,4.1,-0.4,1,10/1/2013,55.5,
3053536.2013.10.2,10/2/2013 0:00,0,0,,,0,,14.3,0,35,95,10.1,3.7,-2.8,1,10/2/2013,51.2,
3053536.2013.10.3,10/3/2013 0:00,0,0,,,0.8,,13.7,0,28,99,11.9,4.3,-3.3,1,10/3/2013,47.6,
3053536.2013.10.4,10/4/2013 0:00,0,0,,,0.2,,14,0,21,99,14.4,4,-6.4,1,10/4/2013,44.9,
3053536.2013.10.5,10/5/2013 0:00,20,35,,,0,,10.1,0,55,86,11,7.9,4.7,1,10/5/2013,43.5,
3053536.2013.10.6,10/6/2013 0:00,0,0,,,2.5,,8.4,0,64,97,14.7,9.6,4.4,1,10/6/2013,46,
3053536.2013.10.7,10/7/2013 0:00,20,32,,,0.2,,9.1,0,37,96,14.2,8.9,3.5,1,10/7/2013,55.8,
3053536.2013.10.8,10/8/2013 0:00,0,0,,,0.8,,13.2,0,50,97,8.8,4.8,0.8,1,10/8/2013,54.2,
3053536.2013.10.9,10/9/2013 0:00,0,0,,,0,,14.3,0,32,96,10.5,3.7,-3.1,1,10/9/2013,50.2,
3053536.2013.10.10,10/10/2013 0:00,20,35,,,0,,12.4,0,26,75,10.9,5.6,0.2,1,10/10/2013,46.4,
3053536.2013.10.11,10/11/2013 0:00,0,0,,,0,,14.5,0,30,81,8.7,3.5,-1.7,1,10/11/2013,44,
3053536.2013.10.12,10/12/2013 0:00,0,0,,,0,,15.4,0,31,87,9,2.6,-3.8,1,10/12/2013,41.4,
3053536.2013.10.13,10/13/2013 0:00,0,0,,,0,,14.1,0,29,88,10.7,3.9,-2.9,1,10/13/2013,39.8,
3053536.2013.10.14,10/14/2013 0:00,0,0,,,0,,13.6,0,28,93,13.8,4.4,-5.1,1,10/14/2013,37.9,
3053536.2013.10.15,10/15/2013 0:00,0,0,,,3,,15.5,0,54,97,8.9,2.5,-3.9,1,10/15/2013,37.1,
3053536.2013.10.16,10/16/2013 0:00,0,0,,,0.4,,14,0,40,100,10.9,4,-2.9,1,10/16/2013,38,
3053536.2013.10.17,10/17/2013 0:00,0,0,,,0.2,,14.1,0,29,99,12.3,3.9,-4.5,1,10/17/2013,36.5,
3053536.2013.10.18,10/18/2013 0:00,0,0,,,0,,13.7,0,31,99,14,4.3,-5.5,1,10/18/2013,34.7,
3053536.2013.10.19,10/19/2013 0:00,0,0,,,0,,10.1,0,34,82,15.2,7.9,0.6,1,10/19/2013,34.3,
3053536.2013.10.20,10/20/2013 0:00,14,33,,,0,,8.7,0,32,81,16.8,9.3,1.8,1,10/20/2013,33.5,
3053536.2013.10.21,10/21/2013 0:00,16,32,,,0,,9.2,0,29,96,18.8,8.8,-1.3,1,10/21/2013,32.9,
3053536.2013.10.22,10/22/2013 0:00,0,0,,,0,,8.9,0,50,77,13.1,9.1,5.1,1,10/22/2013,32.5,
3053536.2013.10.23,10/23/2013 0:00,0,0,,,0,,10.7,0,39,99,15.8,7.3,-1.3,1,10/23/2013,32.2,
3053536.2013.10.24,10/24/2013 0:00,0,0,,,0,,9.1,0,25,100,20.2,8.9,-2.4,1,10/24/2013,32.2,
3053536.2013.10.25,10/25/2013 0:00,0,0,,,0,,12.1,0,29,99,16.2,5.9,-4.4,1,10/25/2013,32.2,
3053536.2013.10.26,10/26/2013 0:00,0,0,,,2.6,,15.3,0,54,96,9.4,2.7,-4.1,1,10/26/2013,31.8,
3053536.2013.10.27,10/27/2013 0:00,32,50,,,4.2,,17.4,0,67,98,5.1,0.6,-3.9,1,10/27/2013,31.5,B
3053536.2013.10.28,10/28/2013 0:00,0,0,,,0.2,,21.9,0,39,96,2.5,-3.9,-10.3,1,10/28/2013,28.4,B
3053536.2013.10.29,10/29/2013 0:00,0,0,,,0,,18.7,0,28,98,8.8,-0.7,-10.2,1,10/29/2013,26.4,B
3053536.2013.10.30,10/30/2013 0:00,0,0,,,0,,15.7,0,34,96,10.2,2.3,-5.7,1,10/30/2013,27.9,B
3053536.2013.10.31,10/31/2013 0:00,24,41,,,0,,11.8,0,37,72,10.2,6.2,2.1,1,10/31/2013,30.4,B
3053536.2013.11.1,11/1/2013 0:00,0,0,,,0,,14,0,38,86,8.3,4,-0.4,1,11/1/2013,30.1,B
3053536.2013.11.2,11/2/2013 0:00,33,37,,,0.4,,18.3,0,80,91,1,-0.3,-1.5,1,11/2/2013,29.6,B
3053536.2013.11.3,11/3/2013 0:00,32,39,,,0.2,,19.7,0,50,87,0.5,-1.7,-3.9,1,11/3/2013,29,B
3053536.2013.11.4,11/4/2013 0:00,0,0,,,0,,24.4,0,42,96,0.1,-6.4,-12.9,1,11/4/2013,25.9,B
3053536.2013.11.5,11/5/2013 0:00,0,0,,,0,,23,0,50,92,2,-5,-12,1,11/5/2013,21.5,B
3053536.2013.11.6,11/6/2013 0:00,0,0,,,0,,20.2,0,54,88,2.7,-2.2,-7.1,1,11/6/2013,21.7,B
3053536.2013.11.7,11/7/2013 0:00,0,0,,,0.9,,20.6,0,86,98,0.2,-2.6,-5.4,1,11/7/2013,22.4,B
3053536.2013.11.8,11/8/2013 0:00,0,0,,,0.2,,18.5,0,66,98,2.4,-0.5,-3.4,1,11/8/2013,22.6,B
3053536.2013.11.9,11/9/2013 0:00,0,0,,,0.2,,20.3,0,65,95,2.5,-2.3,-7.1,1,11/9/2013,21.1,B
3053536.2013.11.10,11/10/2013 0:00,0,0,,,0,,23,0,54,97,1.1,-5,-11,1,11/10/2013,18.9,B
